,date,category,price,quantity,city
1939,2023-09-20,clothes,45,3,Praga
1940,2023-09-03,clothes,40,1,Warsaw
1941,2023-07-29,electronics,1451,2,Praga
1942,2023-06-21,home,425,5,Moscow
1943,2023-07-09,toys,139,4,Praga
1944,2023-09-04,clothes,194,1,Minsk
1945,2023-04-17,electronics,819,2,Minsk
1946,2023-06-07,books,34,3,Minsk
1947,2023-05-14,toys,36,2,Berlin
1948,2023-05-31,clothes,90,5,Berlin
1949,2023-08-01,home,453,4,Berlin
1950,2023-07-02,electronics,1785,5,Praga
1951,2023-06-13,clothes,114,2,Berlin
1952,2023-08-31,home,328,1,Moscow
1953,2023-06-06,clothes,160,4,Minsk
1954,2023-07-20,toys,90,4,Praga
1955,2023-04-02,toys,141,2,Minsk
1956,2023-06-28,toys,29,5,Berlin
1957,2023-09-24,electronics,1091,2,Praga
1958,2023-04-26,toys,22,4,Warsaw
1959,2023-07-08,home,52,2,Moscow
1960,2023-04-27,clothes,194,4,Berlin
1961,2023-06-28,books,7,5,Berlin
1962,2023-08-24,home,434,1,Moscow
1963,2023-09-29,home,139,1,Moscow
1964,2023-04-01,toys,44,2,Warsaw
1965,2023-07-12,electronics,213,4,Berlin
1966,2023-08-09,clothes,160,1,Berlin
1967,2023-05-11,electronics,1654,4,Minsk
1968,2023-09-12,clothes,69,5,Praga
1969,2023-05-21,clothes,97,2,Praga
1970,2023-04-15,electronics,924,4,Minsk
1971,2023-04-08,home,459,2,Praga
1972,2023-05-08,clothes,22,4,Moscow
1973,2023-07-23,electronics,890,4,Praga
1974,2023-06-22,clothes,59,5,Praga
1975,2023-05-26,books,8,2,Minsk
1976,2023-09-22,home,213,3,Warsaw
1977,2023-07-12,toys,60,4,Praga
1978,2023-08-16,clothes,20,4,Praga
1979,2023-07-11,books,44,1,Warsaw
1980,2023-06-17,toys,144,2,Minsk
1981,2023-09-24,toys,126,3,Warsaw
1982,2023-09-16,clothes,135,5,Minsk
1983,2023-06-22,electronics,1275,3,Moscow
1984,2023-04-30,clothes,139,5,Minsk
1985,2023-04-05,books,15,3,Moscow
1986,2023-07-28,toys,95,3,Moscow
1987,2023-05-01,clothes,65,2,Minsk
1988,2023-09-27,electronics,1043,1,Berlin
1989,2023-04-23,clothes,29,3,Minsk
1990,2023-05-18,home,201,4,Praga
1991,2023-07-18,electronics,772,4,Praga
1992,2023-05-10,books,50,4,Berlin
1993,2023-04-06,toys,27,1,Moscow
1994,2023-05-08,clothes,105,3,Berlin
1995,2023-09-16,electronics,848,5,Praga
1996,2023-07-09,home,450,5,Berlin
1997,2023-04-27,electronics,1965,2,Minsk
1998,2023-06-08,home,177,1,Berlin
1999,2023-05-27,books,44,3,Moscow
2000,2023-04-17,toys,150,4,Minsk
2001,2023-06-10,books,41,1,Warsaw
2002,2023-05-17,clothes,25,1,Praga
2003,2023-06-18,electronics,1052,3,Praga
2004,2023-07-19,home,356,2,Berlin
2005,2023-04-13,home,85,2,Minsk
2006,2023-08-17,electronics,526,2,Warsaw
2007,2023-08-02,electronics,1579,4,Minsk
2008,2023-07-18,clothes,44,4,Praga
2009,2023-06-29,books,15,3,Minsk
2010,2023-06-25,home,349,2,Warsaw
2011,2023-07-01,clothes,33,3,Berlin
2012,2023-04-24,books,49,2,Moscow
2013,2023-06-12,clothes,48,1,Minsk
2014,2023-04-04,home,379,5,Moscow
2015,2023-07-22,electronics,249,5,Praga
2016,2023-05-16,electronics,972,2,Berlin
2017,2023-04-18,books,12,3,Berlin
2018,2023-05-13,toys,119,4,Minsk
2019,2023-09-08,books,9,2,Berlin
2020,2023-07-02,toys,131,2,Minsk
2021,2023-07-12,clothes,107,4,Minsk
2022,2023-08-02,clothes,76,2,Moscow
2023,2023-04-10,home,75,1,Berlin
2024,2023-06-12,toys,15,4,Minsk
2025,2023-05-01,home,193,1,Moscow
2026,2023-09-03,electronics,1283,5,Warsaw
2027,2023-05-30,toys,109,4,Moscow
2028,2023-08-09,books,16,4,Moscow
2029,2023-07-27,electronics,1298,3,Minsk
2030,2023-09-30,electronics,202,3,Praga
2031,2023-04-14,books,48,4,Praga
2032,2023-08-21,electronics,1671,5,Praga
2033,2023-04-02,toys,143,2,Moscow
2034,2023-04-24,home,324,3,Minsk
2035,2023-06-03,electronics,1753,5,Berlin
2036,2023-07-09,toys,89,5,Moscow
2037,2023-07-23,clothes,190,3,Moscow
2038,2023-04-24,toys,82,2,Minsk
2039,2023-09-02,home,304,3,Warsaw
2040,2023-09-12,toys,140,5,Moscow
2041,2023-06-30,books,12,1,Warsaw
2042,2023-09-14,home,87,3,Warsaw
2043,2023-04-26,clothes,87,5,Praga
2044,2023-06-04,books,16,3,Minsk
2045,2023-07-29,toys,89,5,Warsaw
2046,2023-04-04,home,240,2,Minsk
2047,2023-09-04,clothes,61,5,Praga
2048,2023-04-01,books,18,4,Minsk
2049,2023-05-20,clothes,146,1,Moscow
2050,2023-07-19,toys,114,5,Warsaw
2051,2023-08-17,clothes,95,3,Minsk
2052,2023-06-13,electronics,1388,3,Berlin
2053,2023-06-01,books,8,5,Minsk
2054,2023-06-20,clothes,149,4,Warsaw
2055,2023-09-11,toys,131,5,Praga
2056,2023-05-26,toys,53,2,Praga
2057,2023-07-20,clothes,121,4,Warsaw
2058,2023-04-21,toys,71,5,Moscow
2059,2023-08-19,home,306,1,Moscow
2060,2023-04-09,home,66,4,Praga
2061,2023-08-17,home,321,5,Praga
2062,2023-06-09,electronics,208,1,Warsaw
2063,2023-08-07,clothes,200,5,Moscow
2064,2023-07-27,electronics,1424,2,Praga
2065,2023-05-26,toys,68,3,Moscow
2066,2023-05-01,electronics,1086,5,Praga
2067,2023-05-07,toys,146,4,Minsk
2068,2023-09-22,toys,149,5,Berlin
2069,2023-06-30,books,45,5,Minsk
2070,2023-07-23,home,448,5,Praga
2071,2023-08-06,toys,75,5,Berlin
2072,2023-09-22,books,15,4,Berlin
2073,2023-07-31,home,316,4,Praga
2074,2023-06-08,toys,17,5,Praga
2075,2023-05-06,toys,143,3,Moscow
2076,2023-05-02,electronics,1916,5,Praga
2077,2023-06-03,electronics,1115,4,Warsaw
2078,2023-09-17,home,472,2,Praga
2079,2023-05-18,toys,108,5,Warsaw
2080,2023-06-20,clothes,91,5,Praga
2081,2023-09-05,electronics,1721,5,Moscow
2082,2023-08-27,home,162,5,Warsaw
2083,2023-05-30,toys,116,1,Minsk
2084,2023-08-19,toys,43,5,Warsaw
2085,2023-04-01,clothes,76,4,Moscow
2086,2023-06-04,home,166,4,Warsaw
2087,2023-05-03,toys,129,1,Praga
2088,2023-05-08,electronics,1370,5,Praga
2089,2023-04-25,clothes,90,3,Moscow
2090,2023-09-01,home,464,5,Berlin
2091,2023-05-29,clothes,59,4,Praga
2092,2023-09-08,electronics,1621,2,Minsk
2093,2023-07-10,home,152,2,Moscow
2094,2023-08-05,clothes,143,3,Warsaw
2095,2023-05-11,books,40,5,Warsaw
2096,2023-09-05,electronics,1432,1,Minsk
2097,2023-05-27,electronics,627,5,Praga
2098,2023-09-24,electronics,592,3,Moscow
2099,2023-05-18,books,24,3,Minsk
2100,2023-06-11,books,49,3,Praga
2101,2023-09-24,toys,130,2,Moscow
2102,2023-09-22,clothes,111,5,Warsaw
2103,2023-05-26,toys,59,5,Moscow
2104,2023-06-04,clothes,167,1,Berlin
2105,2023-04-12,books,45,3,Moscow
2106,2023-06-08,books,40,3,Berlin
2107,2023-08-12,toys,126,4,Moscow
2108,2023-06-28,home,76,4,Berlin
2109,2023-04-25,toys,41,2,Warsaw
2110,2023-04-01,clothes,20,5,Praga
2111,2023-09-07,toys,26,1,Berlin
2112,2023-08-09,electronics,1216,1,Berlin
2113,2023-05-19,clothes,156,3,Warsaw
2114,2023-08-25,clothes,103,1,Berlin
2115,2023-05-30,home,350,3,Minsk
2116,2023-09-04,books,36,5,Warsaw
2117,2023-09-25,clothes,85,1,Minsk
2118,2023-04-02,books,36,3,Warsaw
2119,2023-06-12,toys,54,5,Berlin
2120,2023-08-23,electronics,1488,5,Minsk
2121,2023-07-19,home,79,3,Berlin
2122,2023-09-11,books,24,3,Warsaw
2123,2023-05-31,clothes,185,2,Berlin
2124,2023-04-17,books,5,5,Minsk
2125,2023-05-19,clothes,24,3,Minsk
2126,2023-06-15,books,39,5,Berlin
2127,2023-08-26,clothes,183,1,Moscow
2128,2023-09-25,toys,74,4,Warsaw
2129,2023-08-09,clothes,97,4,Warsaw
2130,2023-05-13,clothes,171,3,Berlin
2131,2023-05-27,electronics,843,3,Moscow
2132,2023-05-20,clothes,133,5,Minsk
2133,2023-09-25,electronics,1685,3,Praga
2134,2023-05-07,home,266,5,Praga
2135,2023-05-16,electronics,395,3,Berlin
2136,2023-09-17,toys,34,5,Moscow
2137,2023-04-15,electronics,1425,3,Moscow
2138,2023-09-08,home,184,2,Warsaw
2139,2023-06-19,toys,150,5,Minsk
2140,2023-08-17,books,8,2,Moscow
2141,2023-08-26,books,47,2,Praga
2142,2023-04-24,electronics,1280,2,Minsk
2143,2023-08-03,electronics,1727,2,Minsk
2144,2023-07-27,home,191,1,Berlin
2145,2023-06-19,home,259,4,Moscow
2146,2023-07-03,clothes,91,1,Berlin
2147,2023-06-04,home,273,3,Moscow
2148,2023-06-27,clothes,46,3,Warsaw
2149,2023-06-27,toys,137,4,Berlin
2150,2023-08-23,electronics,305,4,Berlin
2151,2023-08-04,toys,80,4,Praga
2152,2023-06-28,home,253,2,Berlin
2153,2023-05-31,toys,76,1,Moscow
2154,2023-04-15,toys,99,3,Praga
2155,2023-07-03,toys,13,1,Berlin
2156,2023-05-21,home,411,1,Berlin
2157,2023-04-27,toys,88,1,Warsaw
2158,2023-06-13,clothes,115,4,Berlin
2159,2023-05-31,home,398,4,Minsk
2160,2023-05-01,toys,83,3,Praga
2161,2023-04-12,home,431,3,Minsk
2162,2023-05-16,books,20,3,Praga
2163,2023-09-06,clothes,166,1,Warsaw
2164,2023-05-02,toys,125,4,Berlin
2165,2023-09-07,books,22,2,Berlin
2166,2023-09-28,books,48,1,Berlin
2167,2023-05-31,home,65,5,Praga
2168,2023-05-16,books,5,1,Berlin
2169,2023-06-24,clothes,149,4,Minsk
2170,2023-06-19,clothes,75,5,Berlin
2171,2023-08-13,electronics,1814,1,Warsaw
2172,2023-04-04,clothes,122,4,Minsk
2173,2023-05-22,books,32,4,Berlin
2174,2023-09-06,clothes,24,2,Berlin
2175,2023-07-21,home,155,1,Moscow
2176,2023-05-06,electronics,1501,4,Praga
2177,2023-09-29,books,40,3,Minsk
2178,2023-05-24,electronics,949,4,Moscow
2179,2023-07-28,books,17,2,Warsaw
2180,2023-08-05,home,370,4,Praga
2181,2023-04-17,electronics,599,1,Minsk
2182,2023-06-14,toys,95,1,Berlin
2183,2023-09-05,books,36,5,Minsk
2184,2023-07-14,toys,89,1,Berlin
2185,2023-08-28,electronics,250,5,Praga
2186,2023-07-26,toys,88,3,Berlin
2187,2023-05-13,toys,115,2,Warsaw
2188,2023-07-21,electronics,700,3,Berlin
2189,2023-07-24,home,112,5,Warsaw
2190,2023-04-27,toys,85,4,Praga
2191,2023-05-07,toys,69,4,Praga
2192,2023-05-16,home,370,3,Minsk
2193,2023-07-22,toys,126,4,Warsaw
2194,2023-05-05,toys,90,5,Warsaw
2195,2023-08-10,toys,114,2,Moscow
2196,2023-06-19,clothes,147,1,Moscow
2197,2023-06-19,home,232,5,Moscow
2198,2023-09-01,toys,80,5,Berlin
2199,2023-07-30,home,391,1,Moscow
2200,2023-08-25,books,30,1,Warsaw
2201,2023-07-31,books,16,2,Berlin
2202,2023-06-20,toys,80,2,Praga
2203,2023-09-20,home,95,2,Minsk
2204,2023-09-01,home,96,4,Moscow
2205,2023-08-28,home,128,5,Praga
2206,2023-07-28,clothes,185,1,Warsaw
2207,2023-05-28,books,25,5,Minsk
2208,2023-06-02,home,447,5,Praga
2209,2023-09-03,home,179,2,Minsk
2210,2023-09-19,clothes,146,2,Moscow
2211,2023-07-09,clothes,128,5,Warsaw
2212,2023-09-18,home,168,2,Minsk
2213,2023-09-12,electronics,1165,4,Praga
2214,2023-06-05,home,406,1,Moscow
2215,2023-08-23,home,466,5,Moscow
2216,2023-09-15,clothes,25,1,Praga
2217,2023-09-13,clothes,145,4,Praga
2218,2023-06-24,home,152,2,Minsk
2219,2023-08-15,home,86,3,Berlin
2220,2023-08-22,home,191,4,Moscow
2221,2023-08-01,clothes,56,3,Minsk
2222,2023-04-02,home,57,1,Praga
2223,2023-07-15,home,280,5,Minsk
2224,2023-07-17,toys,86,2,Praga
2225,2023-06-11,electronics,596,4,Warsaw
2226,2023-09-18,books,44,2,Praga
2227,2023-08-04,electronics,306,3,Praga
2228,2023-09-17,toys,101,3,Praga
2229,2023-05-27,books,22,5,Berlin
2230,2023-06-20,home,362,3,Praga
2231,2023-09-05,toys,92,5,Moscow
2232,2023-08-19,home,471,4,Moscow
2233,2023-04-19,clothes,51,5,Minsk
2234,2023-04-07,toys,34,3,Berlin
2235,2023-08-15,clothes,52,1,Minsk
2236,2023-05-24,toys,97,5,Moscow
2237,2023-07-13,toys,113,2,Moscow
2238,2023-06-25,clothes,53,1,Warsaw
2239,2023-06-21,books,42,5,Praga
2240,2023-05-31,electronics,838,2,Moscow
2241,2023-06-26,home,263,1,Minsk
2242,2023-04-02,toys,78,5,Minsk
2243,2023-09-25,home,481,4,Praga
2244,2023-05-01,clothes,59,2,Praga
2245,2023-05-03,home,228,4,Warsaw
2246,2023-06-19,clothes,99,3,Berlin
2247,2023-04-11,home,190,5,Minsk
2248,2023-09-08,electronics,673,5,Praga
2249,2023-08-06,electronics,1254,2,Minsk
2250,2023-08-13,electronics,1083,5,Praga
2251,2023-08-06,electronics,262,3,Moscow
2252,2023-05-01,electronics,1783,5,Minsk
2253,2023-09-23,electronics,1310,1,Moscow
2254,2023-08-04,clothes,67,4,Minsk
2255,2023-05-17,toys,70,3,Berlin
2256,2023-09-28,home,445,3,Warsaw
2257,2023-07-16,electronics,533,4,Moscow
2258,2023-04-19,clothes,37,4,Praga
2259,2023-06-20,clothes,174,3,Berlin
2260,2023-08-01,clothes,47,4,Minsk
2261,2023-08-12,toys,89,2,Moscow
2262,2023-07-16,home,229,4,Minsk
2263,2023-05-19,toys,25,1,Minsk
2264,2023-06-12,books,17,1,Minsk
2265,2023-05-20,clothes,156,2,Warsaw
2266,2023-06-20,books,30,4,Warsaw
2267,2023-07-04,electronics,1763,1,Praga
2268,2023-04-12,electronics,1584,5,Moscow
2269,2023-04-23,toys,86,4,Berlin
2270,2023-05-24,home,213,2,Berlin
2271,2023-07-27,books,13,4,Berlin
2272,2023-05-29,home,224,3,Minsk
2273,2023-09-11,toys,60,3,Warsaw
2274,2023-04-03,electronics,1811,1,Moscow
2275,2023-05-28,home,294,3,Minsk
2276,2023-09-30,home,171,2,Warsaw
2277,2023-05-27,electronics,384,1,Warsaw
2278,2023-08-23,books,36,2,Moscow
2279,2023-09-14,electronics,1197,2,Moscow
2280,2023-06-29,home,500,3,Moscow
2281,2023-05-25,books,20,3,Minsk
2282,2023-05-15,books,24,2,Praga
2283,2023-04-01,electronics,1191,3,Moscow
2284,2023-04-21,home,105,3,Praga
2285,2023-04-21,toys,32,3,Minsk
2286,2023-05-22,home,322,4,Praga
2287,2023-06-21,clothes,185,2,Berlin
2288,2023-09-18,toys,87,5,Praga
2289,2023-09-27,books,26,2,Moscow
2290,2023-06-06,toys,117,1,Minsk
2291,2023-07-22,books,21,3,Moscow
2292,2023-05-14,books,19,3,Berlin
2293,2023-09-07,toys,123,5,Moscow
2294,2023-04-10,books,36,1,Moscow
2295,2023-06-03,books,17,4,Moscow
2296,2023-06-08,clothes,132,2,Warsaw
2297,2023-06-07,home,217,4,Berlin
2298,2023-04-28,home,402,1,Moscow
2299,2023-09-28,clothes,110,5,Moscow
2300,2023-07-25,toys,25,1,Moscow
2301,2023-05-21,electronics,1891,5,Minsk
2302,2023-09-28,electronics,553,4,Warsaw
2303,2023-04-04,electronics,822,4,Minsk
2304,2023-06-18,clothes,20,1,Warsaw
2305,2023-04-17,clothes,60,1,Moscow
2306,2023-07-17,books,35,3,Berlin
2307,2023-06-13,electronics,1643,5,Praga
2308,2023-09-22,toys,117,3,Praga
2309,2023-04-23,toys,112,2,Moscow
2310,2023-04-18,electronics,1351,2,Minsk
2311,2023-08-07,electronics,1945,1,Berlin
2312,2023-05-05,electronics,1374,4,Warsaw
2313,2023-06-03,clothes,49,2,Moscow
2314,2023-05-29,clothes,64,2,Berlin
2315,2023-04-01,clothes,99,3,Berlin
2316,2023-08-09,home,88,3,Warsaw
2317,2023-06-06,toys,54,2,Berlin
2318,2023-05-07,toys,87,1,Minsk
2319,2023-04-29,books,21,3,Minsk
2320,2023-06-28,clothes,159,2,Minsk
2321,2023-09-08,home,398,4,Berlin
2322,2023-07-09,home,337,3,Minsk
2323,2023-07-31,toys,33,2,Warsaw
2324,2023-06-29,clothes,135,5,Berlin
2325,2023-08-10,books,17,3,Praga
2326,2023-04-14,clothes,167,5,Berlin
2327,2023-09-08,electronics,534,3,Warsaw
2328,2023-08-28,clothes,75,3,Praga
2329,2023-09-23,electronics,1276,5,Berlin
2330,2023-08-09,electronics,1291,1,Minsk
2331,2023-06-24,books,38,2,Moscow
2332,2023-08-29,toys,37,1,Moscow
2333,2023-04-21,clothes,69,1,Minsk
2334,2023-09-18,electronics,585,2,Moscow
2335,2023-04-26,clothes,130,4,Moscow
2336,2023-05-11,toys,103,1,Minsk
2337,2023-07-31,toys,56,1,Minsk
2338,2023-05-08,home,331,1,Berlin
2339,2023-06-27,toys,93,4,Berlin
2340,2023-04-11,books,46,3,Minsk
2341,2023-04-29,electronics,1827,5,Warsaw
2342,2023-05-30,home,425,5,Moscow
2343,2023-05-31,books,24,4,Berlin
2344,2023-08-25,clothes,94,1,Moscow
2345,2023-09-21,electronics,401,5,Praga
2346,2023-09-24,toys,50,4,Minsk
2347,2023-04-22,electronics,1531,2,Warsaw
2348,2023-06-17,clothes,101,5,Praga
2349,2023-07-22,home,482,2,Praga
2350,2023-08-01,home,460,1,Praga
2351,2023-08-20,home,183,5,Minsk
2352,2023-05-14,toys,83,4,Berlin
2353,2023-08-22,books,6,3,Minsk
2354,2023-07-06,books,28,5,Berlin
2355,2023-06-16,electronics,1645,5,Praga
2356,2023-08-18,toys,37,5,Praga
2357,2023-05-25,home,461,5,Warsaw
2358,2023-05-21,home,166,4,Berlin
2359,2023-07-11,clothes,133,4,Praga
2360,2023-09-14,clothes,80,3,Moscow
2361,2023-09-08,home,479,4,Warsaw
2362,2023-09-08,home,374,4,Minsk
2363,2023-04-29,toys,123,1,Warsaw
2364,2023-06-08,books,15,1,Moscow
2365,2023-09-06,clothes,190,2,Berlin
2366,2023-06-19,books,6,3,Minsk
2367,2023-05-01,toys,24,1,Minsk
2368,2023-07-21,home,280,3,Berlin
2369,2023-05-16,books,45,3,Warsaw
2370,2023-07-06,home,214,5,Praga
2371,2023-05-22,home,248,3,Warsaw
2372,2023-08-16,electronics,1577,5,Moscow
2373,2023-06-13,books,39,2,Praga
2374,2023-05-11,books,38,2,Warsaw
2375,2023-06-16,home,294,2,Berlin
2376,2023-08-09,toys,40,5,Moscow
2377,2023-07-23,electronics,1094,5,Moscow
2378,2023-05-22,home,68,2,Moscow
2379,2023-09-09,clothes,43,5,Praga
2380,2023-09-24,clothes,103,4,Minsk
2381,2023-09-03,electronics,1646,4,Praga
2382,2023-06-26,toys,101,5,Warsaw
2383,2023-07-18,home,231,5,Minsk
2384,2023-08-19,books,43,1,Warsaw
2385,2023-06-08,electronics,1112,1,Minsk
2386,2023-07-29,toys,127,3,Praga
2387,2023-06-06,books,39,3,Moscow
2388,2023-05-31,clothes,179,3,Berlin
2389,2023-06-10,clothes,194,2,Moscow
2390,2023-08-30,books,50,4,Praga
2391,2023-08-29,electronics,1782,2,Minsk
2392,2023-04-30,clothes,193,5,Moscow
2393,2023-08-24,home,152,1,Praga
2394,2023-07-05,books,39,5,Warsaw
2395,2023-05-26,books,34,5,Berlin
2396,2023-05-23,clothes,164,1,Moscow
2397,2023-04-07,electronics,241,5,Minsk
2398,2023-07-06,home,416,3,Warsaw
2399,2023-07-22,electronics,228,1,Praga
2400,2023-08-03,toys,133,5,Berlin
2401,2023-09-27,toys,26,3,Minsk
2402,2023-08-10,clothes,33,3,Praga
2403,2023-09-09,clothes,171,4,Praga
2404,2023-09-08,clothes,69,3,Moscow
2405,2023-07-30,toys,66,2,Moscow
2406,2023-05-08,electronics,1708,1,Minsk
2407,2023-07-31,electronics,1412,1,Praga
2408,2023-04-26,clothes,123,1,Moscow
2409,2023-08-07,home,344,5,Berlin
2410,2023-04-04,electronics,1406,5,Berlin
2411,2023-05-09,toys,105,2,Praga
2412,2023-05-24,books,40,3,Moscow
2413,2023-09-08,books,41,5,Minsk
2414,2023-05-03,books,18,3,Minsk
2415,2023-04-20,home,460,3,Minsk
2416,2023-04-16,clothes,142,5,Berlin
2417,2023-08-27,toys,92,5,Moscow
2418,2023-09-20,home,208,2,Moscow
2419,2023-08-05,toys,82,4,Berlin
2420,2023-06-26,toys,111,1,Minsk
2421,2023-06-21,clothes,100,5,Minsk
2422,2023-06-01,books,23,5,Praga
2423,2023-05-01,clothes,63,3,Warsaw
2424,2023-05-12,home,117,4,Moscow
2425,2023-04-12,home,97,5,Moscow
2426,2023-06-04,home,106,4,Moscow
2427,2023-06-12,clothes,94,1,Warsaw
2428,2023-08-09,toys,31,3,Praga
2429,2023-07-24,toys,141,2,Warsaw
2430,2023-08-15,electronics,664,1,Minsk
2431,2023-07-15,home,351,4,Minsk
2432,2023-09-26,toys,20,4,Moscow
2433,2023-04-16,electronics,998,1,Berlin
2434,2023-06-17,toys,148,4,Moscow
2435,2023-08-03,home,169,2,Berlin
2436,2023-08-09,books,42,2,Warsaw
2437,2023-08-30,home,294,4,Minsk
2438,2023-08-19,clothes,40,4,Berlin
2439,2023-08-08,toys,119,2,Warsaw
2440,2023-07-21,toys,103,4,Minsk
2441,2023-08-05,clothes,157,5,Berlin
2442,2023-04-21,clothes,173,3,Moscow
2443,2023-08-25,books,31,5,Moscow
2444,2023-06-28,toys,145,4,Moscow
2445,2023-05-17,toys,17,4,Warsaw
2446,2023-08-28,books,12,3,Moscow
2447,2023-09-08,electronics,489,4,Praga
2448,2023-09-07,books,20,3,Minsk
2449,2023-06-24,home,410,2,Warsaw
2450,2023-09-14,toys,150,3,Moscow
2451,2023-08-06,clothes,106,3,Minsk
2452,2023-06-11,home,253,5,Berlin
2453,2023-05-12,toys,73,4,Moscow
2454,2023-04-09,books,6,2,Minsk
2455,2023-04-25,home,158,1,Praga
2456,2023-04-02,toys,35,3,Berlin
2457,2023-04-19,electronics,1443,1,Praga
2458,2023-04-20,electronics,794,4,Minsk
2459,2023-06-09,clothes,126,3,Praga
2460,2023-04-17,toys,78,1,Minsk
2461,2023-08-02,electronics,808,5,Minsk
2462,2023-06-28,books,24,1,Praga
2463,2023-07-03,toys,39,5,Minsk
2464,2023-06-23,books,49,2,Moscow
2465,2023-08-09,books,12,4,Minsk
2466,2023-06-26,electronics,1005,1,Warsaw
2467,2023-05-21,toys,90,3,Minsk
2468,2023-06-21,home,157,4,Warsaw
2469,2023-09-01,electronics,1544,1,Minsk
2470,2023-04-08,electronics,1802,3,Minsk
2471,2023-09-12,toys,99,3,Praga
2472,2023-07-30,toys,104,3,Moscow
2473,2023-09-02,books,12,3,Moscow
2474,2023-09-20,toys,52,1,Berlin
2475,2023-04-04,books,50,2,Praga
2476,2023-06-25,electronics,399,5,Praga
2477,2023-08-06,clothes,144,5,Moscow
2478,2023-07-19,home,468,5,Praga
2479,2023-07-08,electronics,1262,2,Moscow
2480,2023-05-07,toys,60,3,Praga
2481,2023-06-10,home,53,3,Minsk
2482,2023-05-03,clothes,140,4,Moscow
2483,2023-05-01,clothes,99,5,Moscow
2484,2023-09-30,books,17,5,Warsaw
2485,2023-08-03,home,228,3,Praga
2486,2023-04-12,books,9,5,Praga
2487,2023-04-11,electronics,1964,3,Moscow
2488,2023-06-27,home,325,3,Minsk
2489,2023-06-11,electronics,1375,3,Minsk
2490,2023-05-02,books,40,1,Minsk
2491,2023-05-27,home,339,1,Praga
2492,2023-09-13,books,49,1,Warsaw
2493,2023-06-25,home,175,1,Moscow
2494,2023-04-19,books,38,2,Berlin
2495,2023-07-25,clothes,164,4,Warsaw
2496,2023-04-14,books,9,4,Berlin
2497,2023-05-03,clothes,108,3,Warsaw
2498,2023-04-10,books,22,5,Minsk
2499,2023-06-19,home,301,1,Praga
2500,2023-06-03,home,232,4,Berlin
2501,2023-06-07,home,358,4,Warsaw
2502,2023-07-01,toys,59,1,Praga
2503,2023-08-03,electronics,271,2,Berlin
2504,2023-09-18,home,268,2,Moscow
2505,2023-06-19,clothes,192,4,Warsaw
2506,2023-05-29,home,190,2,Moscow
2507,2023-09-27,toys,25,1,Minsk
2508,2023-07-06,clothes,32,4,Moscow
2509,2023-04-19,toys,29,1,Moscow
2510,2023-08-27,clothes,85,2,Warsaw
2511,2023-04-22,books,39,1,Minsk
2512,2023-04-09,electronics,1014,2,Moscow
2513,2023-04-09,electronics,1726,2,Praga
2514,2023-04-27,toys,131,1,Berlin
2515,2023-04-17,electronics,509,2,Moscow
2516,2023-09-19,toys,15,3,Minsk
2517,2023-05-15,toys,23,1,Moscow
2518,2023-04-08,toys,141,3,Berlin
2519,2023-08-24,electronics,954,1,Minsk
2520,2023-08-03,toys,36,2,Warsaw
2521,2023-08-01,electronics,462,2,Minsk
2522,2023-05-03,toys,140,4,Warsaw
2523,2023-04-01,home,480,4,Minsk
2524,2023-04-06,toys,11,3,Berlin
2525,2023-05-11,clothes,99,2,Berlin
2526,2023-09-30,toys,69,4,Minsk
2527,2023-04-05,books,19,2,Moscow
2528,2023-06-19,toys,33,1,Berlin
2529,2023-04-18,clothes,34,4,Warsaw
2530,2023-09-24,clothes,114,3,Warsaw
2531,2023-06-21,electronics,341,4,Praga
2532,2023-06-04,home,231,2,Warsaw
2533,2023-06-22,toys,143,5,Praga
2534,2023-09-29,electronics,1173,5,Minsk
2535,2023-08-14,home,130,2,Minsk
2536,2023-08-09,toys,27,1,Minsk
2537,2023-04-25,books,24,4,Moscow
2538,2023-06-08,toys,124,5,Moscow
2539,2023-09-30,clothes,59,1,Praga
2540,2023-09-15,clothes,58,2,Warsaw
2541,2023-06-21,books,36,1,Warsaw
2542,2023-09-25,electronics,1347,2,Minsk
2543,2023-07-26,home,413,4,Berlin
2544,2023-07-04,toys,36,1,Moscow
2545,2023-05-03,clothes,129,4,Moscow
2546,2023-07-20,electronics,379,1,Minsk
2547,2023-08-24,books,37,2,Moscow
2548,2023-08-03,clothes,93,2,Minsk
2549,2023-04-16,books,21,1,Praga
2550,2023-06-19,toys,58,2,Warsaw
2551,2023-05-08,home,386,3,Berlin
2552,2023-09-16,clothes,135,3,Warsaw
2553,2023-08-13,clothes,42,4,Warsaw
2554,2023-06-17,toys,107,3,Praga
2555,2023-09-28,electronics,1551,3,Moscow
2556,2023-06-02,home,446,5,Berlin
2557,2023-07-21,clothes,170,5,Moscow
2558,2023-06-28,home,362,5,Warsaw
2559,2023-09-07,clothes,167,5,Minsk
2560,2023-05-08,home,391,2,Warsaw
2561,2023-08-28,books,27,4,Moscow
2562,2023-08-22,clothes,124,4,Warsaw
2563,2023-05-22,home,212,3,Minsk
2564,2023-04-29,electronics,1802,4,Praga
2565,2023-08-22,books,38,3,Moscow
2566,2023-06-15,books,37,4,Warsaw
2567,2023-08-23,electronics,757,1,Moscow
2568,2023-06-03,home,130,1,Praga
2569,2023-06-30,toys,96,4,Warsaw
2570,2023-06-28,electronics,1238,2,Warsaw
